barcode,our_product_id,our_product_name,our_sku,our_category,conflict_product_id,conflict_product_name,conflict_sku,conflict_category,keep_which,notes
197318906114,a92d9590-bbbe-437b-a6dc-8ff82d4bc441,Homestyle LS Shirt (W-ARI-10073655-BOO-XXL),W-ARI-10073655-BOO-XL,,3185bdbe-d260-487c-9912-5f38814e9919,Ariat Women's Homestyle Shirt - Boots 'N' Roses,10073655-XL,Apparel - Western Woven Shirts,,
197318906077,b040eb2e-0078-4e1c-8a78-a3d40a1f472c,Homestyle LS Shirt (W-ARI-10073655-BOO-XXL),W-ARI-10073655-BOO-L,,0298dfcb-4fa9-49bb-aaf5-9cb5b4d6047e,Ariat Women's Homestyle Shirt - Boots 'N' Roses,10073655-LG,Apparel - Western Woven Shirts,,
197318906091,28fb289a-d03f-4300-b1ea-70ebcbc2a18a,Homestyle LS Shirt (W-ARI-10073655-BOO-XXL),W-ARI-10073655-BOO-S,,cf455427-8e35-4366-8448-d939bf42a323,Ariat Women's Homestyle Shirt - Boots 'N' Roses,10073655-SML,Apparel - Western Woven Shirts,,
197318906107,fd809d1b-c043-428b-b290-924b31b51ae9,Homestyle LS Shirt (W-ARI-10073655-BOO-XXL),W-ARI-10073655-BOO-M,,4d87a426-5ae2-40bb-b96f-4f51993cc464,Ariat Women's Homestyle Shirt - Boots 'N' Roses,10073655-MED,Apparel - Western Woven Shirts,,
197318906121,dcb2503d-9bd4-4ba7-8995-4cb698730a60,Homestyle LS Shirt (W-ARI-10073655-BOO-XXL),W-ARI-10073655-BOO-XXL,,156d4782-2271-42ba-aad2-7fc853f4ffcc,Ariat Women's Homestyle Shirt - Boots 'N' Roses,10073655-XXL,Apparel - Western Woven Shirts,,
197318906084,2889842f-18b2-4ac7-b016-6732eaa07889,Homestyle LS Shirt (W-ARI-10073655-BOO-XXL),W-ARI-10073655-BOO-XS,,5a32f6ba-b947-420f-93bf-8fcd6431e9db,WMS HOMESTYLE LS SHRT BOOTS N RS,10073655,Apparel - Tops/Blouses,,
701340705173,8703d8a0-208d-444f-9fad-2a0c38304996,Lil' Stompers (K-ARI-A442001702-FLO-00-NA) [K-ARI-A442001702-FLO-00-NA],K-ARI-A442001702-FLO-00-NA,Footwear - Boots,0d8c5e8d-dbe1-4924-935a-f5f214dd4a29,Ariat Flora Style LIL’ STOMPERS Infant Boots Brown,A442001702-00,Footwear - Western Boots,,
884849671566,cea3ef78-5c9d-42cf-be1f-f41da23bccaa,MNS SIERRA PUNCTURE RESISTANT ST RTH/BLK [M-ARI-10012948-9.5-EE],M-ARI-10012948-9.5-EE,,5df352b4-a92a-4075-ac6e-6de085a29277,MNS SIERRA PUNCTURE RESISTANT ST RTH/BLK,10012948,Kids,,
095696431488,5b5acd28-9673-4c41-b059-f1222857581d,Rebar Cottonstrong American Outdr SS Tee (M-ARI-10043828-HEA-XXL-TALL) [M-ARI-10043828-HEA-XXL-TALL],M-ARI-10043828-HEA-XXL-TALL,,fe23220a-e560-4ac9-8569-70c40ee5872c,Rebar Cottonstrong American Outdr SS Tee,10043828-XXL-TALL--HeatherGrey,Apparel - T-Shirts & Tanks,,
197318957789,bd55a3ca-8622-4b1f-8590-55d998aea3f6,Round Up Remuda (W-ARI-10074322-AGE-10-B),W-ARI-10074322-AGE-7.5-B,Footwear - Boots,b3b8c61c-3ab5-4074-83ed-c4f2477a42f9,Ariat Women's Round Up Remuda Wide Square Toe Western Boot,10074322-7.5-B,Footwear - Western Boots,,
197318957918,e9714907-85f8-437c-ab81-17f2dd88ec4a,Round Up Remuda (W-ARI-10074322-AGE-10-B),W-ARI-10074322-AGE-9-C,Footwear - Boots,8a1f9e18-5be0-4031-a78b-070e8b9d855a,Ariat Women's Round Up Remuda Wide Square Toe Western Boot,10074322-9-C,Footwear - Western Boots,,
197318957840,7f86f623-cee6-4248-add6-13d99782926d,Round Up Remuda (W-ARI-10074322-AGE-10-B),W-ARI-10074322-AGE-11-B,Footwear - Boots,60f33dc3-1695-4216-99f0-0810286867d4,Ariat Women's Round Up Remuda Wide Square Toe Western Boot,10074322-11-B,Footwear - Western Boots,,
197318957826,a7a67e51-9be0-412c-b28d-480f1057d143,Round Up Remuda (W-ARI-10074322-AGE-10-B),W-GEN-10074322-AGE-9.5-B,Footwear - Boots,e8c23ee2-c660-4ce2-9acd-fcf9fe65c368,Ariat Women's Round Up Remuda Wide Square Toe Western Boot,10074322-9.5-B,Footwear - Western Boots,,
197318957819,ec6b533e-af97-4d12-8a3e-716baaaa7f71,Round Up Remuda (W-ARI-10074322-AGE-10-B),W-ARI-10074322-AGE-9-B,Footwear - Boots,d06c0a10-d8ba-4ff2-9718-3983b3790a97,Ariat Women's Round Up Remuda Wide Square Toe Western Boot,10074322-9-B,Footwear - Western Boots,,
197318957772,b2c5ca8c-8fa5-4cec-9f5d-452ffa709e34,Round Up Remuda (W-ARI-10074322-AGE-10-B),W-ARI-10074322-AGE-7-B,Footwear - Boots,785613a1-8d14-4d42-9f37-b8fc24d9b781,WMS ROUND UP REMUDA WST AGD TN,10074322,Kids,,
197318957895,77e0fefd-f834-4cbe-9e6f-ae287735403a,Round Up Remuda (W-ARI-10074322-AGE-10-B),W-ARI-10074322-AGE-8-C,Footwear - Boots,6826c7ab-fa83-475a-b3d8-75385b6da436,Ariat Women's Round Up Remuda Wide Square Toe Western Boot,10074322-8-C,Footwear - Western Boots,,
197318957833,0ee5a865-7d69-4093-8668-ddb3c0e2ae39,Round Up Remuda (W-ARI-10074322-AGE-10-B),W-ARI-10074322-AGE-10-B,Footwear - Boots,25a2f40b-8d6b-485c-8ffc-47424873930a,Ariat Women's Round Up Remuda Wide Square Toe Western Boot,10074322-10-B,Footwear - Western Boots,,
197318957932,66b963fe-f77d-49f2-9233-b514f4fa4701,Round Up Remuda (W-ARI-10074322-AGE-10-B),W-ARI-10074322-AGE-10-NA,Footwear - Boots,94f0e61f-a1d2-4c04-baa5-fa8cb2d7e198,Ariat Women's Round Up Remuda Wide Square Toe Western Boot,10074322-10-C,Footwear - Western Boots,,
197318957796,fbb9f101-6e57-428c-9a97-1a15c4808b20,Round Up Remuda (W-ARI-197318957796-AGE-8-B),W-ARI-197318957796-AGE-8-B,Footwear - Boots,4d5eec0b-132c-4a06-a786-709c34549b33,Ariat Women's Round Up Remuda Wide Square Toe Western Boot,10074322-8-B,Footwear - Western Boots,,
197318491146,ff403725-115e-447c-ad62-0a2ddb26251f,Selene Driving Moc (W-ARI-10061291-CHE-7-B),W-ARI-10061291-CHE-6.5-B,,57bcc190-f86f-4c23-8798-8350ae9ce9c2,WMS SELENE DRIVING MOC CHTH,10061291,Kids,,
197318490903,b9436627-81ee-4a8a-a1ae-5fedd9030b7b,Selene Driving Moc (W-ARI-10061294-CAR-7-B),W-ARI-10061294-CAR-6.5-B,Footwear - Shoes,4d6740c4-d6bb-4ae7-9051-7f9821286460,WMS SELENE DRIVING MOC CRAML SD,10061294,Kids,,
197318481482,fe82f114-a39a-44eb-8ee7-5440f0c0a3fb,Skylar (W-ARI-10061133-GRA-6.5-B),W-ARI-10061133-GRA-6.5-B,,e3c39e48-9272-4fcd-a968-c00373e1d74c,WMS SKYLAR GRPHC LPRD,10061133,Kids,,
889359498139,a105e3a8-1dae-42c9-a859-ac3cd00efeb5,Sport Patriot (M-ARI-10019959-AS-14-D),M-ARI-10019959-AS-14-D,Footwear - Boots,b80d3555-de7b-493e-941a-1ec75f48cfad,Sport Patriot,10019959-14-D-AntiqueMochaWashedSuede/SandCamoPrint,Footwear - Boots,,
197318286438,659e29e2-b839-469d-8e8c-ebb94a0d65aa,WMS BUCKEYE H2O STN BLK (W-ARI-10054317-SAT-5.5-B),W-ARI-10054317-SAT-5.5-B,Footwear - Shoes,afc54fba-74a0-4b8d-ae5d-01685f10694a,WMS BUCKEYE H2O STN BLK,10054317,Kids,,
197318195228,c75ba70f-d969-4fc5-91fa-62748b8b545a,WMS BUCKEYE H2O WTHRD HNY (W-ARI-10053830-WEA-5.5-B),W-ARI-10053830-WEA-5.5-B,Footwear - Shoes,f9128711-70bb-4b50-a75c-bafcc9d16339,WMS BUCKEYE H2O WTHRD HNY,10053830,Kids,,
192904726305,d3da96f6-e8d8-4f9e-b1ba-e64f606728ce,Women's Circuit Savanna (W-ARI-10035942-NAT-6.5-B),W-ARI-10035942-NAT-6.5-B,Footwear - Boots,22226b38-6494-445c-9cb2-a77f89b1d312,WMS CIRCUIT SAVANNA NTRLY DSTRS BRN/LPRD,10035942,Kids,,
192904083606,2e50063b-3683-4607-859d-60c9678d6d56,YTH TYCOON BEAR BLK (K-ARI-10029627-BEA-4-M),K-ARI-10029627-BEA-4-M,Footwear - Boots,2b1a0506-5978-4fe7-b28f-551572880702,YTH TYCOON BEAR BLK,10029627,Kids,,
193109643916,752fe1e8-e613-4d20-a9c1-fe8306969804,Corral LD Fuchsia Embroidered Ankle Boot (W-COR-Z5137-FUC-5.5-M) [W-COR-Z5137-FUC-5.5-M],W-COR-Z5137-FUC-5.5-M,Footwear - Boots,f2db4641-dc42-49fb-af01-ead791d8f224,Women's Fuchsia Embroidery Ankle Boot - Z5137,W-COR-Z5137-FEM-5.5-M,Footwear - Western Boots,,
193109505276,3348410a-e0d0-40b5-8d22-3cdc6f624519,LD Brown Blue Fish Pararucu Embroidered Western Boots (W-COR-A4205-LB-9.5-M) [W-COR-A4205-LB-9.5-M],W-COR-A4205-LB-9.5-M,Footwear - Boots,3e7a0d53-0f09-4f03-8f9d-006359d0bcca,Women's Brown/blue Fish Embroidery Wide Square Toe Cowboy Boot - A4205,W-COR-A4205-BBL-9.5,Footwear - Western Boots,,
193109502329,6673edd3-9511-4603-ad84-c39c56df4052,MEN'S EMBROIDERY COGNAC ALLIGATOR VAMP AND COUNTER RED WIDE SQUARE-TOE COWBOY BOOT - A4222 (M-COR-A4222-MR-12-EE) [M-COR-A4222-MR-12-EE],M-COR-A4222-MR-12-EE,Footwear - Boots,11271014-b876-48af-adaa-bf69d29312ec,MEN'S EMBROIDERY COGNAC ALLIGATOR VAMP AND COUNTER RED WIDE SQUARE-TOE COWBOY BOOT - A4222,M-COR-A4222-CRE-12-EE,Footwear - Western Boots,,
193109433487,6b51657c-b854-4acd-bcb0-df6abbcc84de,MN Natural/Brown Python Embroid (M-COR-L5740-NAT-12-EE) [M-COR-L5740-NAT-12-EE],M-COR-L5740-NAT-12-EE,Footwear - Boots,908ecedb-cb35-4bb0-a22a-0b4fe46c1583,Men's Natural/brown Python Embroidery Square Toe Cowboy Boot - L5740,M-COR-L5740-NBR-12-EE,Footwear - Western Boots,,
193109785851,600ee774-6f09-4296-99c5-0d0d57863ee2,Women's Taupe-beige Python Embroidery Wide Square Toe Cowboy Boot - B5007 (W-COR-B5007-TAU-5.5-NA) [W-COR-B5007-TAU-5.5-NA],W-COR-B5007-TAU-5.5-NA,Footwear - Boots,b47cc6e2-07f9-4ba3-8bf8-804bac74a07b,Women's Taupe-beige Python Embroidery Wide Square Toe Cowboy Boot - B5007,W-COR-B5007-TBE-5.5-NA,Footwear - Western Boots,,
193109786026,ff2bf4ec-9bc2-4bfd-b851-c0656421e27f,Women's Taupe-beige Python Embroidery Wide Square Toe Cowboy Boot - B5007 (W-COR-B5007-TAU-9-M) [W-COR-B5007-TAU-9-M],W-COR-B5007-TAU-9-M,Footwear - Boots,e8198834-fa04-4adc-afb3-6c15caec8ddd,Women's Taupe-beige Python Embroidery Wide Square Toe Cowboy Boot - B5007,W-COR-B5007-TBE-9-WIDE,Footwear - Western Boots,,
193109786033,b084f22d-374d-4a2e-8eb7-2bc2f76914d5,Women's Taupe-beige Python Embroidery Wide Square Toe Cowboy Boot - B5007 (W-COR-B5007-TAU-9.5-M) [W-COR-B5007-TAU-9.5-M],W-COR-B5007-TAU-9.5-M,Footwear - Boots,2d728831-87ab-468e-91f1-2c75981e9b9f,Women's Taupe-beige Python Embroidery Wide Square Toe Cowboy Boot - B5007,W-COR-B5007-TBE-9.5-WIDE,Footwear - Western Boots,,
726363765287,b69638da-cdfe-4c17-8941-6803690e3c3e,Carolina Gruntz (M-BHS-CA3602-BRO-11.5-D) [M-BHS-CA3602-BRO-11.5-D],M-BHS-CA3602-BRO-11.5-D,Footwear - Boots,50590f7f-6896-4744-a5dd-88a956a081ff,"Gruntz 8""",CA3602-115D-200,Footwear - Work Boots,,
726363765171,fb1ee2e3-758d-4f49-9d48-0a7dc4ea8f68,Carolina Gruntz (M-BHS-CA3602-BRO-11.5-EE) [M-BHS-CA3602-BRO-11.5-EE],M-BHS-CA3602-BRO-11.5-EE,Footwear - Boots,bf6b289b-031b-48e6-8edb-4f8561770bb7,"Gruntz 8""",CA3602-1152E-200,Footwear - Work Boots,,
726363765294,da9b27f2-4500-4d88-b658-09898a899cab,Carolina Gruntz (M-BHS-CA3602-BRO-12-D) [M-BHS-CA3602-BRO-12-D],M-BHS-CA3602-BRO-12-D,Footwear - Boots,94c48df6-3747-4097-a1a3-a2edac09ed81,"Gruntz 8""",CA3602-120D-200,Footwear - Work Boots,,
726363765188,6859af92-938d-4056-8038-f2ab874f8bcd,Carolina Gruntz (M-BHS-CA3602-BRO-12-EE) [M-BHS-CA3602-BRO-12-EE],M-BHS-CA3602-BRO-12-EE,Footwear - Boots,468eabf4-5426-4fc2-a899-98525fce7b91,"Gruntz 8""",CA3602-1202E-200,Footwear - Work Boots,,
726363765300,0e9b3c44-20d8-4844-984b-cb8f49d0bf13,Carolina Gruntz (M-BHS-CA3602-BRO-13-D) [M-BHS-CA3602-BRO-13-D],M-BHS-CA3602-BRO-13-D,Footwear - Boots,149325e9-c48d-4812-9153-f3155a479f28,"Gruntz 8""",CA3602-130D-200,Footwear - Work Boots,,
726363765195,501e523f-61b5-4324-84eb-0a11422defad,Carolina Gruntz (M-BHS-CA3602-BRO-13-EE) [M-BHS-CA3602-BRO-13-EE],M-BHS-CA3602-BRO-13-EE,Footwear - Boots,77654b43-667f-4d8f-9873-677c6023ee03,"Gruntz 8""",CA3602-1302E-200,Footwear - Work Boots,,
726363765317,5b246803-cd04-421d-9f6b-67f1bfe51bb9,Carolina Gruntz (M-BHS-CA3602-BRO-14-D) [M-BHS-CA3602-BRO-14-D],M-BHS-CA3602-BRO-14-D,Footwear - Boots,eaef0f0d-7c26-4dbd-b984-a24535e5a89a,"Gruntz 8""",CA3602-140D-200,Footwear - Work Boots,,
726363765201,e70c8e54-0008-4b8e-86d8-b6c5bb0e08f4,Carolina Gruntz (M-BHS-CA3602-BRO-14-EE) [M-BHS-CA3602-BRO-14-EE],M-BHS-CA3602-BRO-14-EE,Footwear - Boots,fa78d001-5555-42b3-8aca-1c0d70336153,"Gruntz 8""",CA3602-1402E-200,Footwear - Work Boots,,
192584322880,4010b533-731e-47d6-9110-4afe98bd2756,Cinch Lynden Moderate Rise Slim Fit Trouser (W-MIN-MJ81454082-IND-31/11-S) [W-MIN-MJ81454082-IND-31/11-S],W-MIN-MJ81454082-IND-31/11-S,Apparel - Jeans,f1d01dbc-53f2-487f-9d63-7d37409cea96,Cinch Lynden Moderate Rise Slim Fit Trouser Jean,MJ81454082-IND-31/11-Short,Apparel - Jeans,,
192584322811,c3788e20-5c94-4115-b8b9-e34e61aa39df,Cinch Lynden Moderate Rise Slim Fit Trouser (W-MIN-MJ81454082-IND-35/19-R) [W-MIN-MJ81454082-IND-35/19-R],W-MIN-MJ81454082-IND-35/19-R,Apparel - Jeans,3e9a3700-321f-4e5f-b61e-bf585c607343,Cinch Slim Jeans,MJ81454082-35-19,Apparel - Jeans,,
840184506284,1e77c792-a1c4-4485-9f46-355cbd4deebb,Cowgirl Tuff Cheerful Jeans (W-CTU-JCHEER-40-32),W-CTU-JCHEER-40-L,Apparel - Jeans,00e49144-d85c-48b6-827d-53888fbbda14,Cowgirl Tuff Cheerful Jeans,JCHEER-40-LONG,Apparel - Jeans,,
192584646160,73d19ecc-d307-4e92-8485-4439ebe3dfd0,MILA Moderate Rise Trouser jEAN (W-CRU-CB76953001-IND-33/15-R) [W-CRU-CB76953001-IND-33/15-R],W-CRU-CB76953001-IND-33/15-R,Apparel - Jeans,c6b53f20-8d2f-40f9-839a-d2e16dcd40ab,MILA DARK STONE 2/26,W-CRU-CB76953001-IND-33/15,Apparel - Jeans,,
192584646986,6ebddc21-a9ab-4b4c-aa10-bc1cb4c44fec,MILA Moderate Rise Trouser jEAN (W-CRU-CB76953001-IND-35/19-L) [W-CRU-CB76953001-IND-35/19-L],W-CRU-CB76953001-IND-35/19-L,Apparel - Jeans,81dbc387-c76c-41a1-b317-134def76af6c,MILA DARK STONE 2/26,CB76953001-IND-35/19Long,Apparel - Jeans,,
887520481119,8541cd85-6221-47b5-93b6-a92b56b4f5e5,Dan Post Boots (K-DPC-DPC5001-YR-4-NA) [K-DPC-DPC5001-YR-4-NA],K-DPC-DPC5001-YR-4-NA,Footwear - Boots,48d8ea6b-ed51-4607-97f7-e2ab6c4ea72f,DEXTER LEATHER YOUTH BOOT,DPC5001BLACK/RED4D,Footwear - Western Boots,,
887520481133,2ece40a8-dda7-4236-94c4-a8c733a07c42,Dan Post Boots (K-DPC-DPC5001-YR-5-NA) [K-DPC-DPC5001-YR-5-NA],K-DPC-DPC5001-YR-5-NA,Footwear - Boots,368c9208-9d3f-46d4-a9b2-6ae23b26e451,DEXTER LEATHER YOUTH BOOT,DPC5001BLACK/RED5D,Footwear - Western Boots,,
887520481157,229d1402-1077-43a3-90a6-f1c9b31dd511,Dan Post Boots (K-DPC-DPC5001-YR-6-NA) [K-DPC-DPC5001-YR-6-NA],K-DPC-DPC5001-YR-6-NA,Footwear - Boots,3e141e5f-d878-454a-9b0a-863684067295,DEXTER LEATHER YOUTH BOOT,DPC5001BLACK/RED6D,Footwear - Western Boots,,
679145159975,5b0ab4bd-ac65-4341-873e-dae7a25ee68e,Dan Post Boots (M-DPC-DP69482-SAD-16-D) [M-DPC-DP69482-SAD-16-D],M-DPC-DP69482-SAD-16-D,Footwear - Boots,74a1a44e-fb7e-48f9-93dc-20f674a9eb91,BLAYDE STEEL TOE WATERPROOF LEATHER BOOT,DP69482SADDLE_TAN/SADDLE_TAN16D,Footwear - Western Boots,,
679145246699,0f98b9cd-4292-460e-bbe3-a8e5c204cdfc,Dan Post Boots (M-DPC-DP69482-TAN-15-D) [M-DPC-DP69482-TAN-15-D],M-DPC-DP69482-TAN-15-D,Footwear - Boots,a13260c3-897f-44c0-ac1a-1c7e090c70a1,BLAYDE STEEL TOE WATERPROOF LEATHER BOOT,DP69482SADDLE_TAN/SADDLE_TAN15D,Footwear - Western Boots,,
679145159852,893a77fd-6c5c-42c9-ae41-86b37423dae8,Dan Post Boots DP69402 (M-DPC-DP69402-SAD-16-D) [M-DPC-DP69402-SAD-16-D],M-DPC-DP69402-SAD-16-D,Footwear - Boots,c22489c3-d824-4c38-8ede-9049e706a446,BLAYDE WATERPROOF LEATHER BOOT,DP69402SADDLE_TAN/SADDLE_TAN16D,Footwear - Western Boots,,
679145458054,a926cabc-3e22-4d49-9700-aa8951f814e6,Dan Post DP4558 (M-DPC-DP4558-16-D) [M-DPC-DP4558-16-D],M-DPC-DP4558-16-D,Footwear - Boots,06d148fb-964b-48d9-9787-7b4240b900fa,DEUCE LEATHER BOOT,DP4558BLACK/BROWN16D,Footwear - Western Boots,,
883802652512,f93481f5-238f-4d6e-ac8e-bb3955636653,Durango LIL' REBEL Kids Pull On Western Boot (M-RBR-DWBT053-5.5-M) [M-RBR-DWBT053-5.5-M],M-RBR-DWBT053-5.5-M,Footwear - Boots,859d0ff8-0163-4ecf-97c6-334e8bb35780,Durango LIL' REBEL Kids Pull On Western Boot,DWBT053-055-Brown-Dark-M,Footwear - Western Boots,,
193715569266,3f98f774-6cc3-4d4e-87fa-66e1bd3b13a2,"Georgia Boot Carbo-Tec FLX 11 "" Pull On Work Boot (A-RBR-GB00671-BRO-14-W) [A-RBR-GB00671-BRO-14-W]",A-RBR-GB00671-BRO-14-W,Footwear - Boots,a72d8bf7-f598-4450-ab9a-9abafb3249a3,"Georgia Boot Carbo-Tec FLX 11 "" Pull On Work Boot",GB00671-140-Brown-Rust-W,Footwear - Other Boots,,
193715569235,0647d05a-594f-4a23-aa78-e6db6ec908e8,"Georgia Boot Carbo-Tec FLX 11 "" Pull On Work Boot (M-RBR-GB00671-BRO-11.5-W) [M-RBR-GB00671-BRO-11.5-W]",M-RBR-GB00671-BRO-11.5-W,Footwear - Boots,794061df-4b0e-44b3-8f7b-a46abc94fc02,"Georgia Boot Carbo-Tec FLX 11 "" Pull On Work Boot",GB00671-115-Brown-Rust-W,Footwear - Other Boots,,
193715569112,499f8d00-5198-413d-be00-688a57d400bb,"Georgia Boot Carbo-Tec FLX 11 "" Pull On Work Boot (M-RBR-GB00671-BRO-12-M) [M-RBR-GB00671-BRO-12-M]",M-RBR-GB00671-BRO-12-M,Footwear - Boots,2c0a5b4c-788f-4d03-ac95-d85289c9b5bd,"Georgia Boot Carbo-Tec FLX 11 "" Pull On Work Boot",GB00671-120-Brown-Rust-M,Footwear - Other Boots,,
193715569242,c9473ab9-9619-494b-90be-bbd0c3c57223,"Georgia Boot Carbo-Tec FLX 11 "" Pull On Work Boot (M-RBR-GB00671-BRO-12-W) [M-RBR-GB00671-BRO-12-W]",M-RBR-GB00671-BRO-12-W,Footwear - Boots,088bcd44-f77b-4a81-bf1b-a627c93e2282,"Georgia Boot Carbo-Tec FLX 11 "" Pull On Work Boot",GB00671-120-Brown-Rust-W,Footwear - Other Boots,,
193715733599,e5322848-93e9-4335-9cbd-5368cbb7b9d2,Georgia Boot Carbo-Tec FLX Little Kids' Pull On Boot (K-RBR-GB00745C-13-M) [K-RBR-GB00745C-13-M],K-RBR-GB00745C-13-M,Footwear - Boots,8d599b9b-5134-4e2a-bb63-82d2c213574a,Georgia Boot Carbo-Tec FLX Little Kids' Pull On Boot,GB00745C-130-Rust/Brown-M,Footwear - Other Boots,,
193715621667,6398fe2b-e818-4b8a-89fe-7b43027b1e96,Georgia Boot CarboFLX Tec (M-RBR-GB00701-BRO-12-M) [M-RBR-GB00701-BRO-12-M],M-RBR-GB00701-BRO-12-M,Footwear - Boots,a7ceb7a3-70dd-4e64-ba94-e84ac36b72fb,"Georgia Boot Carbo-Tec FLX 6 "" Alloy Toe Chelsea Work Boot",GB00701-120-Brown-Dark-M,Footwear - Work Boots,,
193715565497,ccc6c5ac-1df1-44d3-9c80-61ca3859c69c,Georgia Boot Romeo Superlyte (K-RBR-GB00676Y-BRO-3.5-M) [K-RBR-GB00676Y-BRO-3.5-M],K-RBR-GB00676Y-BRO-3.5-M,Footwear - Boots,a569f69f-a343-4d5d-85bc-e924a7eef929,Georgia Boot Big Kids' Romeo SuperLyte Pull On Boot,GB00676Y-035-Brown-Dark-M,Footwear - Other Boots,,
193715565534,97f63251-c486-41a6-a428-a158ed1ddea6,Georgia Boot Romeo Superlyte (K-RBR-GB00676Y-BRO-5.5-M) [K-RBR-GB00676Y-BRO-5.5-M],K-RBR-GB00676Y-BRO-5.5-M,Footwear - Boots,4c7f1d23-ae5d-4e9f-ab75-8bc00554856d,Georgia Boot Big Kids' Romeo SuperLyte Pull On Boot,GB00676Y-055-Brown-Dark-M,Footwear - Other Boots,,
193715565541,df6eacd2-2154-4cd4-96e3-b61091d9c135,Georgia Boot Romeo Superlyte (K-RBR-GB00676Y-BRO-6-M) [K-RBR-GB00676Y-BRO-6-M],K-RBR-GB00676Y-BRO-6-M,Footwear - Boots,320c92c9-c8a3-49ac-8a67-f7f84ec157ef,Georgia Boot Big Kids' Romeo SuperLyte Pull On Boot,GB00676Y-060-Brown-Dark-M,Footwear - Other Boots,,
193715565558,42e99c80-7c9d-473c-b64c-0723c77e68fe,Georgia Boot Romeo Superlyte (K-RBR-GB00676Y-BRO-6.5-M) [K-RBR-GB00676Y-BRO-6.5-M],K-RBR-GB00676Y-BRO-6.5-M,Footwear - Boots,3e17ceaf-9850-4886-bae7-91910306f323,Georgia Boot Big Kids' Romeo SuperLyte Pull On Boot,GB00676Y-065-Brown-Dark-M,Footwear - Other Boots,,
731871488153,6d4394d8-a138-49e1-ac47-002df320e0b2,Big News Black Cowhide Boots (M-BHS-FN7022-BLA-11.5-EE) [M-BHS-FN7022-BLA-11.5-EE],M-BHS-FN7022-BLA-11.5-EE,Footwear - Boots,72b2fc7b-70c8-4430-8667-38c1a020af20,BIG NEWS,FN7022-EE115,Kids,,
731871443633,70cc1281-2c6c-4d41-8b56-1de7919aeab5,Braswell Black Water Buffalo Boots (M-BHS-RP3741-BLA-10-D) [M-BHS-RP3741-BLA-10-D],M-BHS-RP3741-BLA-10-D,Footwear - Boots,1781b6fb-b33e-44a5-b3fc-e7361b085af0,BRASWELL,RP3741-D100,Kids,,
731871443749,acc5245b-2f16-46f1-9b64-da1eabab11f0,Braswell Black Water Buffalo Boots (M-BHS-RP3741-BLA-10.5-EE) [M-BHS-RP3741-BLA-10.5-EE],M-BHS-RP3741-BLA-10.5-EE,Footwear - Boots,10292c02-15a9-492c-bbf5-0c5e14cba614,BRASWELL,RP3741-EE105,Kids,,
731871443664,018d6be8-cfcc-4f75-a11e-83c76f11d67e,Braswell Black Water Buffalo Boots (M-BHS-RP3741-BLA-11.5-D) [M-BHS-RP3741-BLA-11.5-D],M-BHS-RP3741-BLA-11.5-D,Footwear - Boots,13d486d8-22cf-439a-bffb-40cb494fca60,BRASWELL,RP3741-D115,Kids,,
731871443763,6a945df5-b943-4f6d-8be4-d903290ad317,Braswell Black Water Buffalo Boots (M-BHS-RP3741-BLA-11.5-EE) [M-BHS-RP3741-BLA-11.5-EE],M-BHS-RP3741-BLA-11.5-EE,Footwear - Boots,051d878a-f68e-4414-9d0f-a7973b89fd51,BRASWELL,RP3741-EE115,Kids,,
731871443671,cb92a0e6-22c5-4437-a8ca-9359afda667a,Braswell Black Water Buffalo Boots (M-BHS-RP3741-BLA-12-D) [M-BHS-RP3741-BLA-12-D],M-BHS-RP3741-BLA-12-D,Footwear - Boots,85f0ccbe-9f83-46b0-8e5f-1af842d65315,BRASWELL,RP3741-D120,Kids,,
731871456350,455385aa-7b3c-41f9-89d5-d66825750f22,Buck Chestnut Cowhide Boots (M-BHS-1560-CHE-11.5-D) [M-BHS-1560-CHE-11.5-D],M-BHS-1560-CHE-11.5-D,Footwear - Boots,48a20c93-883c-47a3-8a8d-d0e4ae10238d,BUCK,1560-D115,Kids,,
731871563089,d96d776c-6fc6-4541-8554-cd02ad585bfa,CHISOLM (M-BHS-JE8170-11-D) [M-BHS-JE8170-11-D],M-BHS-JE8170-11-D,Footwear - Boots,3a73090e-6f31-4e97-baf9-12ec8d3c2aea,CHISOLM,JE8170-D110,Kids,,
731871428975,a8517ef8-6959-4c7b-8ac3-6725c8be246b,Holland Tan Water Buffalo Women's Roper Toe Boots (W-BHS-RP3311-TAN-9-B) [W-BHS-RP3311-TAN-9-B],W-BHS-RP3311-TAN-9-B,Footwear - Boots,07dafa8d-72dd-47ed-8ce8-c5c4dd6e0094,HOLLAND,RP3311-B090,Kids,,
073111025958,83bfc846-8552-4ac8-b820-5bc77c165f1d,Justin Jr Rodeo Wallet (K-BHS-2122481W6-BRO),A-BHS-2122481W6-BRO,,5caadaf2-6d04-4e73-ba3d-1ada734083c4,JUSTIN JUNIOR RODEO WALLET,2122481W6,Accessories - Wallets & Purses,,
731871832185,f50d10ec-8262-47e2-b67f-c2686d4fa215,Kilgore Hickory Brown Water Buffalo Boots (M-BHS-SE7501-HIC-12-EE) [M-BHS-SE7501-HIC-12-EE],M-BHS-SE7501-HIC-12-EE,Footwear - Boots,44a9a5ed-69a2-4610-9eb8-f280da278075,KILGORE,SE7501-EE120,Kids,,
