source_pid,orphan_sku,ls_product_id,ls_uuid_found,style_number_raw,style_number_clean,embedded_color_code,brand,supplier,category,barcode,retail_price,supply_price,color,size,item_name
3756,W-MIN-MSW9164244-TUR-TUR-L,f7f64fae-5859-4dc6-a5ac-a8dfcddfe91a,Y,MSW9164244 TUR,MSW9164244,TUR,Cinch,Miller International,Apparel - Western Shirt,192584574746,58.95,,Turquoise,L,Women's Solid Arena Fit Button-Down Western Shirt
3761,W-CRU-CTW7245014-MIN-MIN-L,bacf3aa8-c050-45d3-a9f5-4c398094b3c7,Y,CTW7245014 MIN,CTW7245014,MIN,Cruel Denim,Cruel Denim,Apparel - Western Shirt,192584565355,59.95,,Mint,L,Cruel Denim Women's Shirt
3772,W-MIN-MSW9164027-BLK-BLA-XL,fb8ad3b3-b804-4b20-a426-0e95dd0aa359,Y,MSW9164027 BLK,MSW9164027,BLK,Cinch,Miller International,Apparel - Woven Shirt,192584059823,59.95,,Black,XL,Cinch Women's Weave Pocket Long Sleeve Button Down Western Shirt
3776,W-MIN-MSW9164241-COR-COR-XL,91d51e8a-56fe-43e1-bf73-be1ccc5459a9,Y,MSW9164241 COR,MSW9164241,COR,Cinch,Miller International,Apparel - Western Shirt,192584540031,59.95,,Coral,XL,Cinch Shirt
3780,W-MIN-MSW9164253-BLK-BLA-XL,02994829-5aad-4ace-b34e-a2f770dc06cf,Y,MSW9164253 BLK,MSW9164253,BLK,Cinch,Miller International,Apparel - Western Shirt,192584585773,69.95,,Black,XL,Cinch Ladies Black Button Down Long Sleeve Shirt
3796,W-CRU-CTW7501002-GRN-GRN-XL,97808ed8-2e30-4f56-a0ab-ade29c76b706,Y,CTW7501002 GRN,CTW7501002,GRN,Cruel Denim,Cruel Denim,Apparel - Woven Shirt,192584594560,65.95,,Green,XL,Cruel Girl Women's Solid Green Long Sleeve Shirt
3799,W-MIN-MSW9165064-BLU-BLU-XL,dce425a5-f51d-4771-9fa8-00bbd4f61bd6,Y,MSW9165064 BLU,MSW9165064,BLU,Cinch,Miller International,Apparel - Western Shirt,192584543322,59.95,,Blue,XL,Cinch Shirt
3801,W-MIN-MSW9165064-BLU-NA-XL,fd00a1d5-4e53-4058-978f-56088d6ee69b,Y,MSW9165064 BLU,MSW9165064,BLU,Cinch,Miller International,Apparel - Western  Shirt,,59.95,,NA,XL,Cinch Shirt
3802,W-CRU-CTW7245014-MIN-MIN-XL,e467f913-4e0b-4f7d-a47a-0aaec06ab49a,Y,CTW7245014 MIN,CTW7245014,MIN,Cruel Denim,Cruel Denim,Apparel - Western Shirt,192584565362,59.95,,Mint,XL,Cruel Denim Women's Shirt
3803,W-MIN-MSW9164244-TUR-TUR-XL,1e9d5e25-b0bb-41ef-9d48-6ef00d07334e,Y,MSW9164244 TUR,MSW9164244,TUR,Cinch,Miller International,Apparel - Western Shirt,192584574753,58.95,,Turquoise,XL,Women's Solid Arena Fit Button-Down Western Shirt
3805,W-MIN-MSW9165073-RED-RED-XL,6c649715-348d-4216-9360-b01e97901886,Y,MSW9165073 RED,MSW9165073,RED,Cinch,Miller International,Apparel - Western Shirt,192584587692,58.95,,Red,XL,Cinch Women's Red Long Sleeve Shirt
3814,W-MIN-MSW9164253-BLK-NA,341687a5-7854-471d-9744-baba89b4a5cc,Y,MSW9164253 BLK,MSW9164253,BLK,Cinch,Miller International,Apparel - Western Shirt,192584585780,69.95,,NA,,Cinch Ladies Black Button Down Long Sleeve Shirt
3820,M-MIN-MSW9164256-PUR-PUR-XXL,0d6e581d-48d2-48a8-a54e-0b9be22fa9ee,Y,MSW9164256 PUR,MSW9164256,PUR,Cinch,Miller International,Apparel - Western Shirt,192584588064,59.95,,Purple,XXL,Cinch Women's Purple Striped Long Sleeve Shirt
3821,W-MIN-MSW9164244-TUR-TUR-XXL,29dd797f-64ec-4526-982d-7ddb11bcd48d,Y,MSW9164244 TUR,MSW9164244,TUR,Cinch,Miller International,Apparel - Western Shirt,192584574760,58.95,,Turquoise,XXL,Women's Solid Arena Fit Button-Down Western Shirt
3826,W-MIN-MSW9163010-COR-COR-XXL,ce351f41-4c7a-4eb3-837b-5282c0887fb8,Y,MSW9163010 COR,MSW9163010,COR,Cinch,Miller International,Apparel - Western Shirt,192584344493,64.95,,Coral,XXL,Cinch Shirt
3827,W-MIN-MSW9163007-TUR-TUR-XXL,4fb15ce5-c546-41da-b7a6-e238b5105609,Y,MSW9163007 TUR,MSW9163007,TUR,Cinch,Miller International,Apparel - Western Shirt,192584332407,64.95,,Turqpoise,XXL,Cinch Shirt
3830,W-MIN-MSW9164027-BLK-BLA-XXL,069f0606-be90-4bf8-9985-3e248c4afd97,Y,MSW9164027 BLK,MSW9164027,BLK,Cinch,Miller International,Apparel - Shirt,192584059830,59.95,,Black,XXL,Cinch Women's Weave Pocket Long Sleeve Button Down Western Shirt
3831,W-MIN-MSW9164218-LTB-LT-XXL,78e46fc5-2775-4400-b79b-0064f51dcb84,Y,MSW9164218 LTB,MSW9164218,LTB,Cinch,Miller International,Apparel - Western Shirt,192584472189,58.95,,Lt Blue,XXL,Cinch Shirt
3832,W-MIN-MSW9165064-BLU-BLU-XXL,93302abb-6d31-4c91-a9fc-12240abef7da,Y,MSW9165064 BLU,MSW9165064,BLU,Cinch,Miller International,Apparel - Western Shirt,192584543339,59.95,,Blue,XXL,Cinch Shirt
3833,W-CRU-CTW7501002-GRN-GRN-XXL,e9b8d0c6-7997-427a-b3a9-a9e6cffa7c85,Y,CTW7501002 GRN,CTW7501002,GRN,Cruel Denim,Cruel Denim,Apparel - Western Shirt,192584594577,65.95,,Green,XXL,Cruel Girl Women's Solid Green Long Sleeve Shirt
3896,M-ARI-10012948-9.5-EE,102ae3ee-c5cb-4f1a-bf05-7378aa6b5d3c,Y,10012948,10012948,,Ariat,Ariat International,,884849671566,189.95,,,9.5 EE,MNS SIERRA PUNCTURE RESISTANT ST RTH/BLK
4113,A-RHE-RWPYWD-90425372-GRA-7-1/4,c6dfeeda-eb0b-47a6-a3ac-46272f80f129,Y,RWPYWD-90425372,RWPYWD-90425372,,Tuff Hedeman,"HATCO (RHE Hatco, Inc.)",Hats - Felt,,129.95,,Grey,7 1/4,Pay Window Hat
4130,A-RHE-883383865189-BLA-6-3/4,a980510c-5614-4f38-85c6-99bf3b88b45d,Y,883383865189,883383865189,,Resistol,"HATCO (RHE Hatco, Inc.)",Hats - Wool,883383865189,139.95,,Black,6 3/4,9th Round Hat
4131,A-RHE-883383865202-BLA-6-7/8,58086fcf-f532-4e8f-8ac2-45b0a2fa15e8,Y,883383865202,883383865202,,Resistol,"HATCO (RHE Hatco, Inc.)",Hats - Wool,883383865202,139.95,,Black,6 7/8,9th Round Hat
4132,A-RHE-883383865264-BLA-7-1/4,deedd284-5688-43cf-9eb4-c9698072840b,Y,883383865264,883383865264,,Resistol,"HATCO (RHE Hatco, Inc.)",Hats - Wool,883383865264,139.95,,Black,7 1/4,9th Round Hat
4133,A-RHE-883383865288-BLA-7-3/8,844c66ec-9c40-4894-bedc-e8f6694fb551,Y,883383865288,883383865288,,Resistol,"HATCO (RHE Hatco, Inc.)",Hats - Wool,883383865288,139.95,,Black,7 3/8,9th Round Hat
4135,A-RHE-RW9TRD-CJ420774-BLA-7-1/2,d8d091b2-f00c-4b22-b11e-35f77310cb94,Y,RW9TRD-CJ420774,RW9TRD-CJ420774,,Resistol,"HATCO (RHE Hatco, Inc.)",Hats - Wool,883383865301,139.95,,Black,7 1/2,9th Round Hat
4140,A-RHE-RW9TRD-CJ424974-GRN-7-1/2,11e2a9de-677c-4bb2-bef8-0474b1f0cb3f,Y,RW9TRD-CJ424974,RW9TRD-CJ424974,,Resistol,"HATCO (RHE Hatco, Inc.)",Hats - Wool,883383865318,139.95,,Granite Grey,7 1/2,9th Round Hat
4142,A-RHE-883383865257-BLA-7-1/8,6c80f3fa-bf38-4627-8375-4e3003fbd23c,Y,883383865257,883383865257,,Resistol,"HATCO (RHE Hatco, Inc.)",Hats - Wool,883383865257,139.95,,Black? Grey?,7 1/8,9th Round Hat
4143,A-RHE-883383865356-GRE-7-3/4,a54a0d61-eb00-4ecd-8960-9088848822e3,Y,883383865356,883383865356,,Resistol,"HATCO (RHE Hatco, Inc.)",Hats - Wool,883383865356,139.95,,Grey?,7 3/4,9th Round Hat
4144,A-RHE-PW9TRD-CJ424973-GRN-7-3/8,7f2f6889-6bbe-4ffd-85b0-09dd2040904f,Y,PW9TRD-CJ424973,PW9TRD-CJ424973,,Resistol,"HATCO (RHE Hatco, Inc.)",Hats - Wool,883383655295,139.95,,Granite Grey,7 3/8,9th Round Hat
4146,A-RHE-883383865196-GRA-6-3/4,e89813a4-f79c-4b89-bf46-b299acf83c01,Y,883383865196,883383865196,,Resistol,"HATCO (RHE Hatco, Inc.)",Hats - Wool,883383865196,139.95,,Grey,6 3/4,9th Round Hat
4148,A-ARI-A7520247-6.75-BRO-6-3/4,f96175f8-f42c-4194-aab3-ce5be2b11c92,Y,A7520247-6.75,A7520247-6.75,,Ariat,Ariat International,Hats - Wool,701340577213,86.95,,Brown,6 3/4,"Ariat Hat 2xWoolAM/SS4 1/4""3pc 6 3/4"
4150,A-ARI-A7520247-6.875-BRO-6-7/8,a24578f8-0467-459f-9131-25c29312bf78,Y,A7520247-6.875,A7520247-6.875,,Ariat,Ariat International,Hats - Wool,701340577220,86.95,,Brown,6 7/8,"Ariat Hat 2x Wool AM/SS4 1/4""3pc 6 7/8"
4155,A-ARI-A7520247-7.25-BRO-7-1/4,ac2e434d-4672-4d79-b3b6-a91b84003308,Y,A7520247-7.25,A7520247-7.25,,Ariat,Ariat International,Hats - Wool,701340577251,86.95,,Brown,7 1/4,"Ariat Hat 2XWoolAM/SS4 1/4""3pc 7 1/4"
4156,A-ARI-A7520247-7.375-BRO-7-3/8,63a11ee7-b291-4360-be07-2a75174d096f,Y,A7520247-7.375,A7520247-7.375,,Ariat,Ariat International,Hats - Wool,701340577268,86.95,,Brown,7 3/8,"Ariat Hat WoolAM/SS4 1/4""3pc7 3/8"
4157,A-ARI-A7520247-7.625-BRO-7-5/8,7e8af7aa-4f5c-41f0-8a39-2cf8d2decaf9,Y,A7520247-7.625,A7520247-7.625,,Ariat,Ariat International,Hats - Wool,701340577282,86.95,,Brown,7 5/8,"Ariat Hat 2xWoolAM/SS4 1/4""3pc 7 5/8"
4160,A-ARI-A7520247-7.125-BRO-7-1/8,cdfca5ac-6675-4e03-a91d-b8e935cef35e,Y,A7520247-7.125,A7520247-7.125,,Ariat,Ariat International,Hats - Wool,701340577244,86.95,,Brown,7 1/8,"Ariat Hat 2xWoolAM/SS4 1/4""3pc 7 1/8"
4167,A-MFW-T7101047-6.875-BRO-6-7/8,d8a8d3cc-2a76-4a30-94af-11a9104e247a,Y,T7101047-6.875,T7101047-6.875,,M&F,M&F Western Products,Hats - Wool,701340424845,84.95,,Brown,6 7/8,Twister Dallas
4171,A-MFW-T7101047-7.75-7-3/4,dd0d9321-5051-4b58-bd14-53c921000cfe,Y,T7101047-7.75,T7101047-7.75,,M&F,M&F Western Products,Hats - Wool,701340710580,84.95,,,7 3/4,Twister Dallas
4175,A-MFW-T7101001-6.75-BLA-6-3/4,63e69971-631f-48f2-be5b-59da97b8cae8,Y,T7101001-6.75,T7101001-6.75,,M&F,M&F Western Products,Hats - Wool,701340287136,84.95,,Black,6 3/4,Twister Hat Dallas
4176,A-MFW-T7101001-7.25-BLA-7-1/4,08f0cec8-e8d3-43cf-8493-1479c256fa25,Y,T7101001-7.25,T7101001-7.25,,M&F,M&F Western Products,Hats - Wool,701340287174,84.95,,Black,7 1/4,Twister Hat Dallas
4179,A-MFW-T7101001-7.625-BLA-7-5/8,6b17db17-1dd0-43a8-81aa-6e3ae771be21,Y,T7101001-7.625,T7101001-7.625,,M&F,M&F Western Products,Hats - Wool,701340287204,84.95,,Black,7 5/8,Twister Hat Dallas
4196,A-MFW-T75324286-7.375-GRA-7-3/8,e2d2a3f0-420c-439f-bc82-159ff7dee60d,Y,T75324286-7.375,T75324286-7.375,,M&F,M&F Western Products,Hats - Wool,701340767416,84.95,,Gray,7 3/8,Twister Hat El Paso
4202,A-MFW-T71010277-6.5-TAN-6-1/2,e334962e-bc86-4987-8166-2af64cecf7e6,Y,T71010277-6.5,T71010277-6.5,,M&F,M&F Western Products,Hats - Wool,701340695221,79.95,,Tan? Cream?,6 1/2,Twister Hat Dallas
4207,A-MFW-T71010277-7.25-CRE-7-1/4,6f0b8c95-d639-4c10-83ad-9c3198daa47a,Y,T71010277-7.25,T71010277-7.25,,M&F,M&F Western Products,Hats - Wool,701340424951,84.95,,Cream? Tan?,7 1/4,Twister Hat Dallas
4209,A-MFW-T71010277-7.5-CRE-7-1/2,c315d408-174b-43e3-b323-ef1013e00f5a,Y,T71010277-7.5,T71010277-7.5,,M&F,M&F Western Products,Hats - Wool,701340424975,84.95,,Cream? Tan?,7 1/2,Twister Hat Dallas
4210,A-MFW-T71010277-7.625-CRE-7-5/8,ae2e8bff-8d83-4a33-bd2b-f78241a66551,Y,T71010277-7.625,T71010277-7.625,,M&F,M&F Western Products,Hats - Wool,701340424982,84.95,,Cream? Tan?,7 5/8,Twister Hat Dallas
4219,M-MIN-MB58135010-TEA-T-L,8c054d1e-7640-49df-854e-25a6bb83b0f3,Y,MB58135010 TEA,MB58135010,TEA,Cinch,Miller International,Apparel - Swim Trunks,192584631975,59.95,,Teal w/ Surfing Cows,L,Cinch Shirt
4220,M-MIN-MB58135010-TEA-T-XL,e4c60dc8-10c4-42f4-af4d-26e7426aac6c,Y,MB58135010 TEA,MB58135010,TEA,Cinch,Miller International,Swim Trunks,192584631982,59.95,,Teal w/ Surfing Cows,XL,Cinch Shirt
4221,M-MIN-MB58135010-TEA-T-M,615ae5c4-0ca9-4272-8939-b10c9e13bd40,Y,MB58135010 TEA,MB58135010,TEA,Cinch,Miller International,Swim Trunks,192584631968,59.95,,Teal w/ Surfing Cows,M,Cinch Shirt
4223,A-MFW-T71010149-6.875-BEI-6-7/8,ebfb0262-fded-48d5-98be-f00f5232ce1d,Y,T71010149-6.875,T71010149-6.875,,M&F,M&F Western Products,Hats - Wool,701340788756,84.95,,Beige?,6 7/8,Twister Hat Dallas
4228,A-MFW-T71010149-7.625-BEI-7-5/8,56f407b7-5e46-4017-abd5-d35d1df520d7,Y,T71010149-7.625,T71010149-7.625,,M&F,M&F Western Products,Hats - Wool,701343738817,84.95,,Beige?,7 5/8,Twister Hat Dallas
4229,A-MFW-T71010149-7.375-BEI-7-3/8,de859e78-4e7d-452e-894a-1a23c58557f2,Y,T71010149-7.375,T71010149-7.375,,M&F,M&F Western Products,Hats - Wool,701340788794,84.95,,Beige?,7 3/8,Twister Hat Dallas
4230,A-MFW-T71010149-7.5-BEI-7-1/2,94c96202-deed-45d5-b298-aba0d6988641,Y,T71010149-7.5,T71010149-7.5,,M&F,M&F Western Products,Hats - Wool,701340788800,84.95,,Beige?,7 1/2,Twister Hat Dallas
4232,A-RBR-GB00615-ME-M-NA,64aa5b39-36ed-47ae-9e2e-d23b7795cc17,Y,GB00615 ME,GB00615,ME,Georgia Boot,Rocky Brands US,Footwear - Accessories,193715548858,28.95,,,M,Georgia Boot AMP Square Toe Insole
4234,A-MFW-T71010277-7.75-BEI-7-3/4,860469f5-5947-4d51-b3ae-04566ec1c198,Y,T71010277-7.75,T71010277-7.75,,M&F,M&F Western Products,Hats - Wool,701340710610,84.95,,Beige?,7 3/4,Twister Hat Dallas
4240,A-MFW-T71010277-7.875-BEI-7-7/8,cf522678-c97b-4af8-b208-1ae4fd15c177,Y,T71010277-7.875,T71010277-7.875,,M&F,M&F Western Products,Hats - Wool,701340710627,84.95,,Beige,7 7/8,Twister Hat Dallas
4242,A-MFW-T71010149-7.875-BEI-7-7/8,6df0cb8d-f0a0-40d6-8dc8-4d2cbf7525a0,Y,T71010149-7.875,T71010149-7.875,,M&F,M&F Western Products,Hats - Wool,701340788831,84.95,,Beige,7 7/8,Twister Hat Dallas
4280,A-RHE-RFCTLM-7540B574-B5-7-1/2,590f7d0d-a12c-46a2-ab15-3dd6d19952c2,Y,RFCTLM-7540B574,RFCTLM-7540B574,,Resistol,"HATCO (RHE Hatco, Inc.)",Hat - Wool,795214764991,349.95,,B5 Driftwood,7 1/2,City Limits Hat
4283,A-RHE-SFGUSS-50400774-BLA-7-1/2,763f613e-84d1-4d97-bc32-d561b4307e13,Y,SFGUSS-50400774,SFGUSS-50400774,,Stetson,"HATCO (RHE Hatco, Inc.)",Hats - Wool,795177101475,339.95,,Black,7 1/2,Stetson Gus Hat
4287,A-RHE-SFSKYL-75400766-BLA-6-3/4,bfa2ea4b-1e0f-4e37-8fae-b99607d88527,Y,SFSKYL-75400766,SFSKYL-75400766,,Stetson,"HATCO (RHE Hatco, Inc.)",Hats - Wool,,349.95,,Black,6 3/4,Stetson Skyline Hat
4288,A-RHE-SFSKYL-75400773-BLA-7-3/8,b7821f2c-6284-4db3-bd09-decc6990a4b9,Y,SFSKYL-75400773,SFSKYL-75400773,,Stetson,"HATCO (RHE Hatco, Inc.)",Hats - Wool,883383034592,349.95,,Black,7 3/8,Stetson Skyline
4290,A-RHE-SFSKYL-75400767-BLA-6-7/8,9bfb972d-f445-4ad9-85e4-075a51d1e3f6,Y,SFSKYL-75400767,SFSKYL-75400767,,Stetson ,"HATCO (RHE Hatco, Inc.)",Hats - ,,349.95,,Black,6 7/8,Stetson Skyline Hat
4291,A-RHE-SFGUSS-50406173-SIL-7-3/8,784bd478-5234-4162-9c3d-06053d451ef8,Y,SFGUSS-50406173,SFGUSS-50406173,,Stetson,"HATCO (RHE Hatco, Inc.)",Hats - Wool,795177104582,339.95,,Silverbelly,7 3/8,Stetson Gus Hat
4294,A-RHE-SFGUSS-50400773-BLA-7-3/8,05804bc2-83bb-4cf7-98c5-fbf98e50038e,Y,SFGUSS-50400773,SFGUSS-50400773,,Stetson,"HATCO (RHE Hatco, Inc.)",Hats - Wool,,339.95,,Black,7 3/8,Stetson Gus Hat
4338,A-BHS-SOX-9606-LIM-X-Large-NA,dbafdfd4-e99c-4473-97c6-572e9f2a3355,Y,SOX 9606,SOX,9606,Justin Boots,BHSH (BH Shoe Holdings),Footwear - Accessories,026218210598,11.95,,Lime,X-Large,Justin Boots Socks
4353,K-MFW-0415230-S-Youth-S-NA,61ee3886-88a9-41e0-acf5-62ca901da2ae,Y,0415230-S,0415230-S,,M&F,M&F Western Products,Footwear - Accessories,701340494046,9.95,,,Youth S,Blazin Roxx Insole for Snip Toe Boots
4378,A-BHH-0662BL-BLA-6-3/4,af810d04-a4bc-4e77-976c-388076ea1a86,Y,0662BL,0662BL,,Bullhide,Bullhide Hats,Hats - Wool,7707060203459,230.97,,Black,6 3/4,True to the Game 10X Hat
4388,A-BHH-0550KH-KHA-7-5/8,9940b41c-e4c3-42f7-b89f-2d782ef6d350,Y,0550KH,0550KH,,Bullhide Hats,Bullhide Hats,Hats - Wool,7707060235030,69.95,,Khaki,7 5/8,Kingman 4X Hat
4389,A-BHH-0518BC-BUC-7-5/8,12515862-22d0-4d22-9ab7-60614918e785,Y,0518BC,0518BC,,Bullhide,Bullhide Hats,Hats - Wool,7707060237102,109.95,,Buckskin,7 5/8,Legacy 8X Hat
4434,A-RHE-F3010-MST-7-1/8,cc86e303-38de-46a5-a31b-880aef0a4914,Y,F3010,F3010,,Stetson,"HATCO (RHE Hatco, Inc.)",Hats - Wool,,100.00,,Mist Gray,7 1/8,Stetson Rancher Hat
4436,A-RHE-A6056-BUC-7-3/8,893db086-5107-4c7d-ad11-37df08cb3525,Y,A6056,A6056,,Resistol,"HATCO (RHE Hatco, Inc.)",Hats - Wool,,119.97,,Buckskin,7 3/8,Resistol Cattleman Hat 4X
4439,A-BHH-0805SB-SIL-6-3/4,15a673ee-99e9-4217-bbc3-f0f1ecd08112,Y,0805SB,0805SB,,Bullhide,Bullhide Hats,Hats - Wool,7707060267024,60.95,,Silverbelly,6 3/4,Bullhide Gholson 4X Hat
4441,M-RHE-RFKGMN-52402276-BRO-7-3/4,32acd716-c94d-4bc2-a43c-e9b0f9cf4f77,Y,RFKGMN-52402276,RFKGMN-52402276,,Resistol,"HATCO (RHE Hatco, Inc.)",Hats - Wool,,139.97,,Brown,7 3/4,Resistol George Straight Kingman Hat
4443,A-RHE-4145-WHI-6-5/8,4e34eb0f-7325-4fb8-afd6-8e191a433c0d,Y,4145,4145,,Bailey,"HATCO (RHE Hatco, Inc.)",Hats - Wool,794056127568,89.95,,White,6 5/8,Bailey Hats Lightning 4X
4444,A-RHE-RFACAC-RB42VT72-VT-7-1/4,0267a9ee-04ff-4fdb-9ea5-c48dd75b0525,Y,RFACAC-RB42VT72,RFACAC-RB42VT72,,Resistol,"HATCO (RHE Hatco, Inc.)",Hats - Wool,195556095881,339.97,,VT Violet,7 1/4,Resistol Electric Collection Hat
4453,A-RHE-RF04750740.DLTN-L-BLA-6-3/4,a86aac4e-0cdc-48c3-a84e-1c9a54f07733,Y,RF04750740.DLTN-L,RF04750740.DLTN-L,,Resistol,"HATCO (RHE Hatco, Inc.)",Hats - Wool,795214246022,119.97,,Black,6 3/4,Resistol Hat
4456,K-RHE-RF03107136-TANR-L-SIL-6-3/4-L,31e49a87-767d-4f36-974a-6bccb1be1173,Y,RF03107136 TANR-L,RF03107136,TANR-L,Resistol,"HATCO (RHE Hatco, Inc.)",Hats - Wool,,87.97,,Silverbelly,6 3/4 L,Resistol JR Hat
4457,A-RHE-A4033-SIL-6-3/4,383c4118-586a-4dba-9d51-74e6e5676dc1,Y,A4033,A4033,,Resistol,"HATCO (RHE Hatco, Inc.)",Hats - Wool,,94.97,,Silver Belly,6 3/4,Resistol 4X Cattleman Hat
4458,A-RHE-RF06091750-ELSB-L-BUC-6-3/4,757176e0-eaf8-4a85-adcc-f2ca9037b54d,Y,RF06091750 ELSB-L,RF06091750,ELSB-L,Resistol,"HATCO (RHE Hatco, Inc.)",Hats - Wool,,125.97,,Buckskin,6 3/4,Resistol 6X El Simbolo Hat
4459,A-RHE-RF1075A440.STHS-L-CHA-6-5/8,2bc3f1e2-5eda-4858-9784-15a84cd44a6b,Y,RF1075A440.STHS-L,RF1075A440.STHS-L,,Resistol,"HATCO (RHE Hatco, Inc.)",Hats - Wool,795214042556,216.97,,Chamois,6 5/8,10X Resistol Sterling Horse Hat
4461,A-RHE-SF04050726-OPRD-R-BLA-7,d4281bc5-249f-4917-a61e-ac4a8c7e250d,Y,SF04050726 OPRD-R,SF04050726,OPRD-R,Stetson,"HATCO (RHE Hatco, Inc.)",Hats - Wool,,81.97,,Black,7,Stetson Open Road 4X Hat
4462,A-RHE-SF03320730-CULY-R-BLA-7-1/8-R,89db7d2f-008a-4614-a6f7-baa21bff83f2,Y,SF03320730 CULY-R,SF03320730,CULY-R,Stetson,"HATCO (RHE Hatco, Inc.)",Hats - Wool,,50.00,,Black,7 1/8 R,Stetson Cavalry Hat
4463,A-RHE-SF04166139-DUNEB-R-SIL-7-3/8-R,9d2ea684-aaf9-4d1d-9f34-24f8afd22fc6,Y,SF04166139 DUNEB-R,SF04166139,DUNEB-R,Stetson,"HATCO (RHE Hatco, Inc.)",Hats - Wool,,81.97,,Silverbelly,7 3/8 R,Stetson Dune 4X Hat
4498,M-MIN-MB71934005-IND-NA-31-38,1f49f6d9-33a6-4df9-a44a-618daecce2ba,Y,MB71934005 IND,MB71934005,IND,Cinch,Miller International,Apparel - Jeans,192584036466,89.95,,NA,31,Cinch Carter 2.4 Relaxed Jeans
4532,M-MIN-MB92834019-IND-NA-34-34,9d3c1ea0-fbaf-42a9-b737-c50ae65ece3c,Y,MB92834019 IND,MB92834019,IND,Cinch,Miller International,Apparel - Jeans,192584031164,89.95,,NA,34,Cinch White Label Relaxed Jeans
4535,M-MIN-MB92834019-IND-NA-34-36,ae3b9b89-fa25-405e-9e71-35da95e24fa3,Y,MB92834019 IND,MB92834019,IND,Cinch,Miller International,Apparel - Jeans,192584031300,89.95,,NA,34,Cinch White Label Relaxed Jeans
4622,M-MIN-MB92834019-IND-IND-33-38,2cbe95fb-f5e4-4568-94b0-e5769d648db9,Y,MB92834019 IND,MB92834019,IND,Cinch,Miller International,Apparel - Jeans,,89.95,,IND,33,Cinch White Label Relaxed Jeans
4628,M-MIN-MB71934005-IND-NA-33-34,e9802a15-6fbc-4c50-8aae-0428a4457cc9,Y,MB71934005 IND,MB71934005,IND,Cinch,Miller International,Apparel - Jeans,192584036008,89.95,,NA,33,Cinch Carter 2.4 Relaxed Jeans
4652,M-MIN-MB96134001-IND-IND-32-36,1fd5e6ff-9c52-4e00-bb8e-348046bf1491,Y,MB96134001 IND,MB96134001,IND,Cinch,Miller International,Apparel - Jeans,192584032680,89.95,,IND,32,Cinch Carter Relaxed Jeans
4679,M-MIN-MXX1001003-AST-3.4-FL-OZ-/-100-ML,e771091c-48d0-445f-8521-5f3ae5e20e4b,Y,MXX1001003 AST,MXX1001003,AST,Cinch,Miller International,Fragrance - Cologne,192584065510,64.95,,,3.4 FL OZ / 100 ML,Dually Cologne
4688,M-MIN-MB71934005-IND-NA-36-30,0b341a3c-40a5-4aaa-b86d-e105f650a7fc,Y,MB71934005 IND,MB71934005,IND,Cinch,Miller International,Apparel - Jeans,192584036916,89.95,,NA,36,Cinch Carter 2.4 Relaxed Jeans
4714,M-MIN-MB71934005-IND-NA-44-30,6378d2f4-9aea-42c0-9a49-3b2c084bb4e9,Y,MB71934005 IND,MB71934005,IND,Cinch,Miller International,Apparel - Jeans,192584036954,89.95,,NA,44,Cinch Carter 2.4 Relaxed Jeans
4719,M-MIN-MB71934005-IND-NA-42-30,94dbf986-854d-48d8-8b9e-8ff35d3ac877,Y,MB71934005 IND,MB71934005,IND,Cinch,Miller International,Apparel - Jeans,192584036947,89.95,,NA,42,Cinch Carter 2.4 Relaxed Jeans
4727,M-MIN-MB71934005-IND-NA-40-38,ee351e74-bf79-4799-b21a-1a57ad89524f,Y,MB71934005 IND,MB71934005,IND,Cinch,Miller International,Apparel - Jeans,192584036534,89.95,,NA,40,Cinch Carter 2.4 Relaxed Jeans
4730,M-MIN-MB92834019-IND-NA-40-34,9e79459e-3f9d-4fa2-a849-78bef6c1d2b0,Y,MB92834019 IND,MB92834019,IND,Cinch,Miller International,Apparel - Jeans,192584031201,89.95,,NA,40,Cinch White Label Relaxed Jeans
4754,K-KON-13MWJBK-NA-1T-Slim-NA,32e597c0-540a-4014-99c7-e375cc2e7c31,Y,13MWJBK,13MWJBK,,Wrangler,Kontoor Brands,Apparel - Jeans,760609149868,20.95,,NA,1T Slim,Wrangler Cowboy Cut Jeans
4756,K-KON-13MWJBK-BLA-1T-Slim-NA,7edba8d2-d4bc-448d-b519-3755ee87b753,Y,13MWJBK,13MWJBK,,Wrangler,Kontoor Brands,Apparel - Jeans,,20.95,,Black,1T Slim,Wrangler Cowboy Cut Jeans
4757,M-KON-42BWX-2T-Reg-NA,626b9d35-3a51-4ef0-bc99-b84ad78e5561,Y,42BWX,42BWX,,Wrangler,Kontoor Brands,Apparel - Jeans,196457667375,38.95,,,2T Reg,Wrangler 20X Vintage Boot
4759,K-KON-BRT20-2T-REG-NA,72e4b2fe-dc80-479d-889d-e1fe93ae6c59,Y,BRT20,BRT20,,Wrangler,Kontoor Brands,Apparel - Jeans,197150001824,38.95,,,2T REG,Wrangler Retro Relaxed Boot
4760,K-KON-13MWJBK-NA-2T-Reg-NA,15fd27d4-1cde-444d-9413-59a8bb1d4370,Y,13MWJBK,13MWJBK,,Wrangler,Kontoor Brands,Apparel - Jeans,760609149898,20.95,,NA,2T Reg,Wrangler Cowboy Cut Jeans
