source_pid,orphan_sku,ls_product_id,ls_uuid_found,style_number_raw,style_number_clean,embedded_color_code,brand,supplier,category,barcode,retail_price,supply_price,color,size,item_name,ls_deleted_at,ls_active,ls_family_id,ls_name
3707,W-MIN-MSW9165073-RED-RED-XS,2c967703-d018-4a06-b1e8-94dbd90a7ff1,Y,MSW9165073 RED,MSW9165073,RED,Cinch,Miller International,Apparel - Western Shirt,192584587654,58.95,,Red,XS,Cinch Women's Red Long Sleeve Shirt,,Y,d063f2f3-81ae-44c1-8c48-3c48df2a538c,Cinch Women's Red Long Sleeve Shirt (W-MIN-MSW9165073-RED-RED-XS) [W-MIN-MSW9165
3708,W-MIN-MSW9164253-BLK-BLA-XS,256fc3bb-7326-4224-9985-96f6c06b095d,Y,MSW9164253 BLK,MSW9164253,BLK,Cinch,Miller International,Apparel - Western Shirt,192584585735,69.95,,Black,XS,Cinch Ladies Black Button Down Long Sleeve Shirt,,Y,3235bc68-25c6-4f6e-b500-6a5107f59be3,Cinch Ladies Black Button Down Long Sleeve Shirt (W-MIN-MSW9164253-BLK-BLA-XS) [
3710,W-MIN-MSW9164027-BLK-BLA-XS,4fd74a88-f0b3-424e-9da4-c996e1b4cb93,Y,MSW9164027 BLK,MSW9164027,BLK,Cinch,Miller International,Apparel - Western Shirt,192584059786,59.95,,Black,XS,Cinch Women's Weave Pocket Long Sleeve Button Down Western Shirt,,Y,9a7f4de0-1308-4747-9e18-442443766ef4,Cinch Women's Weave Pocket Long Sleeve Button Down Western Shirt (W-MIN-MSW91640
3718,W-CRU-CTW7501002-GRN-GRN-S,bf5b60b6-682e-4eaf-9393-d7c77adadd2d,Y,CTW7501002 GRN,CTW7501002,GRN,Cruel Denim,Cruel Denim,Apparel - Western Shirt,192584594539,65.95,,Green,S,Cruel Girl Women's Solid Green Long Sleeve Shirt,,Y,3741d2e3-8749-43d1-8e9d-e2b1d4c105b3,Cruel Girl Women's Solid Green Long Sleeve Shirt (W-CRU-CTW7501002-GRN-GRN-S) [W
3721,W-MIN-MSW9164253-BLK-BLA-S,1fda14e8-b4ca-4fc7-8721-f7bc8f90247b,Y,MSW9164253 BLK,MSW9164253,BLK,Cinch,Miller International,Apparel - Western Shirt,192584585742,69.95,,Black,S,Cinch Ladies Black Button Down Long Sleeve Shirt,,Y,63048feb-d5d2-4fda-9a82-d5f73776ab81,Cinch Ladies Black Button Down Long Sleeve Shirt (W-MIN-MSW9164253-BLK-BLA-S) [W
3724,W-MIN-MSW9165073-RED-RED-S,beeccbf4-dc57-45b4-b8c9-48c51676627a,Y,MSW9165073 RED,MSW9165073,RED,Cinch,Miller International,Apparel - Western Shirt,192584587661,58.95,,Red,S,Cinch Women's Red Long Sleeve Shirt,,Y,58e85e35-d064-4027-b88d-bd4fcd256a87,Cinch Women's Red Long Sleeve Shirt (W-MIN-MSW9165073-RED-RED-S) [W-MIN-MSW91650
3727,W-MIN-MSW9164256-PUR-PUR-M,4ea7662e-a9be-4bf2-8278-2e070c23d5b6,Y,MSW9164256 PUR,MSW9164256,PUR,Cinch,Miller International,Apparel - Western Shirt,192584588033,59.95,,Purple,M,Cinch Women's Purple Striped Long Sleeve Shirt,,Y,a83c8f91-6cb1-49c3-8aaf-92645f3eeacd,Cinch Women's Purple Striped Long Sleeve Shirt (W-MIN-MSW9164256-PUR-PUR-M) [W-M
3729,W-CRU-CTW7501002-GRN-GRN-M,1ec4ccd9-636c-413a-8966-33a1174bf9bc,Y,CTW7501002 GRN,CTW7501002,GRN,Cruel Denim,Cruel Denim,Apparel - Western Shirt,192584594546,65.95,,Green,M,Cruel Girl Women's Solid Green Long Sleeve Shirt,,Y,0ea3f92d-2d41-4e81-b0a7-92e64d75371f,Cruel Girl Women's Solid Green Long Sleeve Shirt (W-CRU-CTW7501002-GRN-GRN-M) [W
3734,W-MIN-MSW9163033-NAV-NAV-M-NA,ea43e1b1-ff1e-4f01-a742-734df7127c57,Y,MSW9163033 NAV,MSW9163033,NAV,Cinch,Miller International,Apparel - Western Shirt,192584574036,64.95,,Navy,M,Women’s Arenaflex® Snap Front Western Shirt,,Y,352db027-0794-43c1-9987-ff1a089ee81d,Women’s Arenaflex® Snap Front Western Shirt (W-MIN-MSW9163033-NAV-NAV-M-NA) [W-M
3736,W-MIN-MSW9165073-Red-RED-M,7cb0eaec-cc92-4369-81b3-05eb2f653ba6,Y,MSW9165073 Red,MSW9165073,Red,Cinch,Miller International,Apparel - Western Shirt,192584587678,58.95,,Red,M,Cinch Shirt,,Y,383e95f7-8416-449f-97e8-47b0f39cb6fd,Cinch Shirt (W-MIN-MSW9165073-Red-RED-M) [W-MIN-MSW9165073-Red-RED-M]
3756,W-MIN-MSW9164244-TUR-TUR-L,322ca2a5-b02d-4f3e-9277-0b844fe38332,Y,MSW9164244 TUR,MSW9164244,TUR,Cinch,Miller International,Apparel - Western Shirt,192584574746,58.95,,Turquoise,L,Women's Solid Arena Fit Button-Down Western Shirt,,Y,60750e2c-d212-4309-9014-b5baddb5e2ed,Women's Solid Arena Fit Button-Down Western Shirt (W-MIN-MSW9164244-TUR-TUR-L) [
3761,W-CRU-CTW7245014-MIN-MIN-L,ce2aa1a4-363d-45f3-9368-8b02c0770f7c,Y,CTW7245014 MIN,CTW7245014,MIN,Cruel Denim,Cruel Denim,Apparel - Western Shirt,192584565355,59.95,,Mint,L,Cruel Denim Women's Shirt,,Y,ff458f3e-7abc-4ac0-b298-694aec8d9e54,Cruel Denim Women's Shirt (W-CRU-CTW7245014-MIN-MIN-L) [W-CRU-CTW7245014-MIN-MIN
3772,W-MIN-MSW9164027-BLK-BLA-XL,c13be90c-228e-4f55-9fb5-e79923254ef6,Y,MSW9164027 BLK,MSW9164027,BLK,Cinch,Miller International,Apparel - Woven Shirt,192584059823,59.95,,Black,XL,Cinch Women's Weave Pocket Long Sleeve Button Down Western Shirt,,Y,48633071-9ec5-487e-b627-6e84b44c3e5b,Cinch Women's Weave Pocket Long Sleeve Button Down Western Shirt (W-MIN-MSW91640
3776,W-MIN-MSW9164241-COR-COR-XL,4c5ee8b4-960f-4f3a-87cc-85edc2ead69e,Y,MSW9164241 COR,MSW9164241,COR,Cinch,Miller International,Apparel - Western Shirt,192584540031,59.95,,Coral,XL,Cinch Shirt,,Y,30161937-2ef2-4e1d-bb4f-48aa8cfe676a,Cinch Shirt (W-MIN-MSW9164241-COR-COR-XL) [W-MIN-MSW9164241-COR-COR-XL]
3780,W-MIN-MSW9164253-BLK-BLA-XL,6dba5fda-011f-4c73-bdd4-4892a67dcee9,Y,MSW9164253 BLK,MSW9164253,BLK,Cinch,Miller International,Apparel - Western Shirt,192584585773,69.95,,Black,XL,Cinch Ladies Black Button Down Long Sleeve Shirt,,Y,f95f9dcf-c7be-4c95-8cc3-a00db28ee27f,Cinch Ladies Black Button Down Long Sleeve Shirt (W-MIN-MSW9164253-BLK-BLA-XL) [
3796,W-CRU-CTW7501002-GRN-GRN-XL,f1761661-a311-4eb6-a330-1be848884cca,Y,CTW7501002 GRN,CTW7501002,GRN,Cruel Denim,Cruel Denim,Apparel - Woven Shirt,192584594560,65.95,,Green,XL,Cruel Girl Women's Solid Green Long Sleeve Shirt,,Y,37c58441-ee85-4ca3-867c-e140074bff31,Cruel Girl Women's Solid Green Long Sleeve Shirt (W-CRU-CTW7501002-GRN-GRN-XL) [
3799,W-MIN-MSW9165064-BLU-BLU-XL,3cb88c16-d154-4e4d-a20f-bcb10dead72d,Y,MSW9165064 BLU,MSW9165064,BLU,Cinch,Miller International,Apparel - Western Shirt,192584543322,59.95,,Blue,XL,Cinch Shirt,,Y,65f3bd3c-ff52-4a4e-8681-10d38661fd2b,Cinch Shirt (W-MIN-MSW9165064-BLU-BLU-XL) [W-MIN-MSW9165064-BLU-BLU-XL]
3801,W-MIN-MSW9165064-BLU-NA-XL,a3bef0ff-13ce-4455-8771-1db486dca5ee,Y,MSW9165064 BLU,MSW9165064,BLU,Cinch,Miller International,Apparel - Western  Shirt,,59.95,,NA,XL,Cinch Shirt,,Y,67fb9477-8aec-412d-b2b3-803f4c5bc300,Cinch Shirt (W-MIN-MSW9165064-BLU-NA-XL)
3802,W-CRU-CTW7245014-MIN-MIN-XL,16519796-83d1-4de3-bc33-4629380ec839,Y,CTW7245014 MIN,CTW7245014,MIN,Cruel Denim,Cruel Denim,Apparel - Western Shirt,192584565362,59.95,,Mint,XL,Cruel Denim Women's Shirt,,Y,d428e148-aee9-4db8-839c-e3a87ac77dc9,Cruel Denim Women's Shirt (W-CRU-CTW7245014-MIN-MIN-XL) [W-CRU-CTW7245014-MIN-MI
3803,W-MIN-MSW9164244-TUR-TUR-XL,aeef1f60-7577-4d7a-aa5d-d8fbd9ec008d,Y,MSW9164244 TUR,MSW9164244,TUR,Cinch,Miller International,Apparel - Western Shirt,192584574753,58.95,,Turquoise,XL,Women's Solid Arena Fit Button-Down Western Shirt,,Y,d16a6528-8a08-49a8-be65-8856eed13665,Women's Solid Arena Fit Button-Down Western Shirt (W-MIN-MSW9164244-TUR-TUR-XL) 
3805,W-MIN-MSW9165073-RED-RED-XL,bbebae5a-90b1-4246-8c2e-f1847b47b979,Y,MSW9165073 RED,MSW9165073,RED,Cinch,Miller International,Apparel - Western Shirt,192584587692,58.95,,Red,XL,Cinch Women's Red Long Sleeve Shirt,,Y,32ebd895-c5ee-45e9-afc0-fb0a09568f34,Cinch Women's Red Long Sleeve Shirt (W-MIN-MSW9165073-RED-RED-XL) [W-MIN-MSW9165
3814,W-MIN-MSW9164253-BLK-NA,6c90b3df-3dc8-439b-a2cf-b62105ffe1cb,Y,MSW9164253 BLK,MSW9164253,BLK,Cinch,Miller International,Apparel - Western Shirt,192584585780,69.95,,NA,,Cinch Ladies Black Button Down Long Sleeve Shirt,,Y,c5d27139-bceb-46be-8cf2-2ed87b3adb7a,Cinch Ladies Black Button Down Long Sleeve Shirt (W-MIN-MSW9164253-BLK-NA) [W-MI
3820,M-MIN-MSW9164256-PUR-PUR-XXL,f2d69f93-d299-4d14-82f6-cbe9292e3fe4,Y,MSW9164256 PUR,MSW9164256,PUR,Cinch,Miller International,Apparel - Western Shirt,192584588064,59.95,,Purple,XXL,Cinch Women's Purple Striped Long Sleeve Shirt,,Y,7e3b0da5-7e72-41fc-88eb-5e0d48bd661c,Cinch Women's Purple Striped Long Sleeve Shirt (M-MIN-MSW9164256-PUR-PUR-XXL) [M
3821,W-MIN-MSW9164244-TUR-TUR-XXL,fa8732a3-7e27-4096-a621-868b63040fdc,Y,MSW9164244 TUR,MSW9164244,TUR,Cinch,Miller International,Apparel - Western Shirt,192584574760,58.95,,Turquoise,XXL,Women's Solid Arena Fit Button-Down Western Shirt,,Y,5068b6b5-317c-4b11-bad9-454b8a5b0c08,Women's Solid Arena Fit Button-Down Western Shirt (W-MIN-MSW9164244-TUR-TUR-XXL)
3826,W-MIN-MSW9163010-COR-COR-XXL,89bfbcf8-2034-455a-9032-52569a062add,Y,MSW9163010 COR,MSW9163010,COR,Cinch,Miller International,Apparel - Western Shirt,192584344493,64.95,,Coral,XXL,Cinch Shirt,,Y,d898d5b0-719a-4fa2-8590-aca69d0335bc,Cinch Shirt (W-MIN-MSW9163010-COR-COR-XXL)
3827,W-MIN-MSW9163007-TUR-TUR-XXL,ce695d17-1c75-4222-9fb8-a07a781c9074,Y,MSW9163007 TUR,MSW9163007,TUR,Cinch,Miller International,Apparel - Western Shirt,192584332407,64.95,,Turqpoise,XXL,Cinch Shirt,,Y,34df57a2-d16b-4e98-9468-a70797a00a7c,Cinch Shirt (W-MIN-MSW9163007-TUR-TUR-XXL)
3830,W-MIN-MSW9164027-BLK-BLA-XXL,45f0694b-1efb-462d-9127-179aca2f8425,Y,MSW9164027 BLK,MSW9164027,BLK,Cinch,Miller International,Apparel - Shirt,192584059830,59.95,,Black,XXL,Cinch Women's Weave Pocket Long Sleeve Button Down Western Shirt,,Y,96a2e819-94ba-4c29-999b-4fe92cecb9a8,Cinch Women's Weave Pocket Long Sleeve Button Down Western Shirt (W-MIN-MSW91640
3831,W-MIN-MSW9164218-LTB-LT-XXL,e0074632-36d3-4a21-b6ad-d2f40a08418a,Y,MSW9164218 LTB,MSW9164218,LTB,Cinch,Miller International,Apparel - Western Shirt,192584472189,58.95,,Lt Blue,XXL,Cinch Shirt,,Y,3c82b745-2cda-4d05-8c9d-4364f611f795,Cinch Shirt (W-MIN-MSW9164218-LTB-LT-XXL) [W-MIN-MSW9164218-LTB-LT-XXL]
3832,W-MIN-MSW9165064-BLU-BLU-XXL,452b3cde-e6cf-4e3d-8f9e-487135ee0022,Y,MSW9165064 BLU,MSW9165064,BLU,Cinch,Miller International,Apparel - Western Shirt,192584543339,59.95,,Blue,XXL,Cinch Shirt,,Y,f424fefb-a070-4d59-8618-cd539e4afeaf,Cinch Shirt (W-MIN-MSW9165064-BLU-BLU-XXL) [W-MIN-MSW9165064-BLU-BLU-XXL]
3833,W-CRU-CTW7501002-GRN-GRN-XXL,c74d882b-aed9-46f3-8abd-b1fab074ff02,Y,CTW7501002 GRN,CTW7501002,GRN,Cruel Denim,Cruel Denim,Apparel - Western Shirt,192584594577,65.95,,Green,XXL,Cruel Girl Women's Solid Green Long Sleeve Shirt,,Y,95ee3ff3-f6e0-466d-af0f-c780b82f75dd,Cruel Girl Women's Solid Green Long Sleeve Shirt (W-CRU-CTW7501002-GRN-GRN-XXL) 
3896,M-ARI-10012948-9.5-EE,bd9822b1-eec1-4462-beb1-0c8825543cfe,Y,10012948,10012948,,Ariat,Ariat International,,884849671566,189.95,,,9.5 EE,MNS SIERRA PUNCTURE RESISTANT ST RTH/BLK,,Y,90b598c1-19e4-4e95-bad3-ec6ed652536c,MNS SIERRA PUNCTURE RESISTANT ST RTH/BLK (M-ARI-10012948-9.5-EE)
4113,A-RHE-RWPYWD-90425372-GRA-7-1/4,1adf283b-bd8e-4542-b466-bfc457b22d5f,Y,RWPYWD-90425372,RWPYWD-90425372,,Tuff Hedeman,"HATCO (RHE Hatco, Inc.)",Hats - Felt,,129.95,,Grey,7 1/4,Pay Window Hat,,Y,0607f44e-75ab-4eb8-a80f-0f619d360a76,Pay Window Hat (A-RHE-RWPYWD-90425372-GRA-7-1/4)
4130,A-RHE-883383865189-BLA-6-3/4,13b7cb10-025f-4039-9654-190e4f62b1bd,Y,883383865189,883383865189,,Resistol,"HATCO (RHE Hatco, Inc.)",Hats - Wool,883383865189,139.95,,Black,6 3/4,9th Round Hat,,Y,bcea75bf-5443-46c6-b2d3-ddc47f81003b,9th Round Hat (A-RHE-883383865189-BLA-6-3/4) [A-RHE-883383865189-BLA-6-3/4]
4131,A-RHE-883383865202-BLA-6-7/8,3d6217cf-562f-4aaa-8458-f2bb0b035c97,Y,883383865202,883383865202,,Resistol,"HATCO (RHE Hatco, Inc.)",Hats - Wool,883383865202,139.95,,Black,6 7/8,9th Round Hat,,Y,f9f0bffc-cf18-45ff-9468-8113467c6edc,9th Round Hat (A-RHE-883383865202-BLA-6-7/8) [A-RHE-883383865202-BLA-6-7/8]
4132,A-RHE-883383865264-BLA-7-1/4,93f9d54f-696e-4f88-a042-51116dd72c94,Y,883383865264,883383865264,,Resistol,"HATCO (RHE Hatco, Inc.)",Hats - Wool,883383865264,139.95,,Black,7 1/4,9th Round Hat,,Y,7f46b7b2-a907-4013-be88-aa1f5c3c5e6a,9th Round Hat (A-RHE-883383865264-BLA-7-1/4) [A-RHE-883383865264-BLA-7-1/4]
4133,A-RHE-883383865288-BLA-7-3/8,69b93d16-80f7-49b9-bfd0-797c4057bca7,Y,883383865288,883383865288,,Resistol,"HATCO (RHE Hatco, Inc.)",Hats - Wool,883383865288,139.95,,Black,7 3/8,9th Round Hat,,Y,6ecc0bd3-71d2-4ef6-8f53-a1f3feaf1269,9th Round Hat (A-RHE-883383865288-BLA-7-3/8) [A-RHE-883383865288-BLA-7-3/8]
4135,A-RHE-RW9TRD-CJ420774-BLA-7-1/2,21e27298-8c96-4e6a-bd05-81c9b5d9a971,Y,RW9TRD-CJ420774,RW9TRD-CJ420774,,Resistol,"HATCO (RHE Hatco, Inc.)",Hats - Wool,883383865301,139.95,,Black,7 1/2,9th Round Hat,,Y,a69f4030-a5fc-4b00-ae2f-51bb2572422e,9th Round Hat (A-RHE-RW9TRD-CJ420774-BLA-7-1/2) [A-RHE-RW9TRD-CJ420774-BLA-7-1/2
4140,A-RHE-RW9TRD-CJ424974-GRN-7-1/2,5534a797-d5e5-424d-96ac-82b01c416d81,Y,RW9TRD-CJ424974,RW9TRD-CJ424974,,Resistol,"HATCO (RHE Hatco, Inc.)",Hats - Wool,883383865318,139.95,,Granite Grey,7 1/2,9th Round Hat,,Y,911f4596-585a-4705-8c84-4a9f4fe2045c,9th Round Hat (A-RHE-RW9TRD-CJ424974-GRN-7-1/2) [A-RHE-RW9TRD-CJ424974-GRN-7-1/2
4142,A-RHE-883383865257-BLA-7-1/8,5fcb2ca5-ac0f-4015-b56f-4140d45121ac,Y,883383865257,883383865257,,Resistol,"HATCO (RHE Hatco, Inc.)",Hats - Wool,883383865257,139.95,,Black? Grey?,7 1/8,9th Round Hat,,Y,d269e962-98c8-47e6-b194-297cd4ebfdf2,9th Round Hat (A-RHE-883383865257-BLA-7-1/8) [A-RHE-883383865257-BLA-7-1/8]
4143,A-RHE-883383865356-GRE-7-3/4,28522515-e873-4d41-831b-19d2eb7de05c,Y,883383865356,883383865356,,Resistol,"HATCO (RHE Hatco, Inc.)",Hats - Wool,883383865356,139.95,,Grey?,7 3/4,9th Round Hat,,Y,7a10b8f7-a517-4362-8504-f36194eb1a4f,9th Round Hat (A-RHE-883383865356-GRE-7-3/4) [A-RHE-883383865356-GRE-7-3/4]
4144,A-RHE-PW9TRD-CJ424973-GRN-7-3/8,8f1e9575-734d-424e-8c23-d170187cbab2,Y,PW9TRD-CJ424973,PW9TRD-CJ424973,,Resistol,"HATCO (RHE Hatco, Inc.)",Hats - Wool,883383655295,139.95,,Granite Grey,7 3/8,9th Round Hat,,Y,6d45142d-abc0-42af-82a6-ad9f2aedc359,9th Round Hat (A-RHE-PW9TRD-CJ424973-GRN-7-3/8)
4146,A-RHE-883383865196-GRA-6-3/4,1dbe4b7b-6c03-4f82-92a0-5c4a11eace11,Y,883383865196,883383865196,,Resistol,"HATCO (RHE Hatco, Inc.)",Hats - Wool,883383865196,139.95,,Grey,6 3/4,9th Round Hat,,Y,4ec54186-9021-4d1d-a366-15c6a49e8014,9th Round Hat (A-RHE-883383865196-GRA-6-3/4) [A-RHE-883383865196-GRA-6-3/4]
4148,A-ARI-A7520247-6.75-BRO-6-3/4,b40b0a01-9f60-42c3-a9c3-902cf3fd2536,Y,A7520247-6.75,A7520247-6.75,,Ariat,Ariat International,Hats - Wool,701340577213,86.95,,Brown,6 3/4,"Ariat Hat 2xWoolAM/SS4 1/4""3pc 6 3/4",,Y,aa7f921e-493b-44a6-a87c-4890f5b3ac7a,"Ariat Hat 2xWoolAM/SS4 1/4""3pc 6 3/4 (A-ARI-A7520247-6.75-BRO-6-3/4)"
4150,A-ARI-A7520247-6.875-BRO-6-7/8,67a45341-9dcb-4aa0-8357-053864da061e,Y,A7520247-6.875,A7520247-6.875,,Ariat,Ariat International,Hats - Wool,701340577220,86.95,,Brown,6 7/8,"Ariat Hat 2x Wool AM/SS4 1/4""3pc 6 7/8",,Y,d24485a1-0acd-49a4-889b-c7f1cf24ce6f,"Ariat Hat 2x Wool AM/SS4 1/4""3pc 6 7/8 (A-ARI-A7520247-6.875-BRO-6-7/8)"
4155,A-ARI-A7520247-7.25-BRO-7-1/4,785f7de1-104f-4647-8248-384dd190e86a,Y,A7520247-7.25,A7520247-7.25,,Ariat,Ariat International,Hats - Wool,701340577251,86.95,,Brown,7 1/4,"Ariat Hat 2XWoolAM/SS4 1/4""3pc 7 1/4",,Y,cf9ba9b8-1e01-4ad7-953e-1690ce03ad79,"Ariat Hat 2XWoolAM/SS4 1/4""3pc 7 1/4 (A-ARI-A7520247-7.25-BRO-7-1/4)"
4156,A-ARI-A7520247-7.375-BRO-7-3/8,1cb5ef4a-f465-4d3c-9211-a106ff57e3fa,Y,A7520247-7.375,A7520247-7.375,,Ariat,Ariat International,Hats - Wool,701340577268,86.95,,Brown,7 3/8,"Ariat Hat WoolAM/SS4 1/4""3pc7 3/8",,Y,c1e8bbf0-1735-420a-8ab5-7ee2a5e09f67,"Ariat Hat WoolAM/SS4 1/4""3pc7 3/8 (A-ARI-A7520247-7.375-BRO-7-3/8)"
4157,A-ARI-A7520247-7.625-BRO-7-5/8,0fa0e532-7bd1-4db1-8616-01375633fba9,Y,A7520247-7.625,A7520247-7.625,,Ariat,Ariat International,Hats - Wool,701340577282,86.95,,Brown,7 5/8,"Ariat Hat 2xWoolAM/SS4 1/4""3pc 7 5/8",,Y,03ac1f9b-e971-42dd-baa5-4ac3a246ea36,"Ariat Hat 2xWoolAM/SS4 1/4""3pc 7 5/8 (A-ARI-A7520247-7.625-BRO-7-5/8)"
4160,A-ARI-A7520247-7.125-BRO-7-1/8,1f27d785-b5da-4d35-b6d1-4328d6bfd1ed,Y,A7520247-7.125,A7520247-7.125,,Ariat,Ariat International,Hats - Wool,701340577244,86.95,,Brown,7 1/8,"Ariat Hat 2xWoolAM/SS4 1/4""3pc 7 1/8",,Y,3a38a865-b455-42e3-9dcd-5ef432353072,"Ariat Hat 2xWoolAM/SS4 1/4""3pc 7 1/8 (A-ARI-A7520247-7.125-BRO-7-1/8)"
4167,A-MFW-T7101047-6.875-BRO-6-7/8,5ff7d037-b21d-42d2-96b1-c36117b44055,Y,T7101047-6.875,T7101047-6.875,,M&F,M&F Western Products,Hats - Wool,701340424845,84.95,,Brown,6 7/8,Twister Dallas,,Y,d9ceb988-83e5-4f40-8d71-b16d1c66cbc4,Twister Dallas (A-MFW-T7101047-6.875-BRO-6-7/8) [A-MFW-T7101047-6.875-BRO-6-7/8]
4171,A-MFW-T7101047-7.75-7-3/4,c9125620-a854-4ea3-87d3-6f2359e08aa9,Y,T7101047-7.75,T7101047-7.75,,M&F,M&F Western Products,Hats - Wool,701340710580,84.95,,,7 3/4,Twister Dallas,,Y,f2d433ba-173c-4566-a275-c90febda9e8f,Twister Dallas (A-MFW-T7101047-7.75-7-3/4) [A-MFW-T7101047-7.75-7-3/4]
4175,A-MFW-T7101001-6.75-BLA-6-3/4,fb000a77-128c-4452-b48e-16ec1ae9c4e4,Y,T7101001-6.75,T7101001-6.75,,M&F,M&F Western Products,Hats - Wool,701340287136,84.95,,Black,6 3/4,Twister Hat Dallas,,Y,894c500c-c3a3-4a11-8974-9f38f9a5c3c9,Twister Hat Dallas (A-MFW-T7101001-6.75-BLA-6-3/4) [A-MFW-T7101001-6.75-BLA-6-3/
4176,A-MFW-T7101001-7.25-BLA-7-1/4,a98f7ae3-69e9-4414-96f0-b6e6e8afb070,Y,T7101001-7.25,T7101001-7.25,,M&F,M&F Western Products,Hats - Wool,701340287174,84.95,,Black,7 1/4,Twister Hat Dallas,,Y,b136ec52-3d48-4019-b4bf-33d40508043b,Twister Hat Dallas (A-MFW-T7101001-7.25-BLA-7-1/4) [A-MFW-T7101001-7.25-BLA-7-1/
4179,A-MFW-T7101001-7.625-BLA-7-5/8,0850b630-95af-432f-bff7-0b353222e98a,Y,T7101001-7.625,T7101001-7.625,,M&F,M&F Western Products,Hats - Wool,701340287204,84.95,,Black,7 5/8,Twister Hat Dallas,,Y,c77736c1-8bb1-4351-bc70-6c1cd7aade62,Twister Hat Dallas (A-MFW-T7101001-7.625-BLA-7-5/8) [A-MFW-T7101001-7.625-BLA-7-
4196,A-MFW-T75324286-7.375-GRA-7-3/8,ce142547-f038-4c4c-add6-87474e0b0baa,Y,T75324286-7.375,T75324286-7.375,,M&F,M&F Western Products,Hats - Wool,701340767416,84.95,,Gray,7 3/8,Twister Hat El Paso,,Y,336c9ce7-7b5c-4d66-b01f-165386f5c8df,Twister Hat El Paso (A-MFW-T75324286-7.375-GRA-7-3/8) [A-MFW-T75324286-7.375-GRA
4202,A-MFW-T71010277-6.5-TAN-6-1/2,671991be-bfac-45c1-8018-3c7b8d7b537a,Y,T71010277-6.5,T71010277-6.5,,M&F,M&F Western Products,Hats - Wool,701340695221,79.95,,Tan? Cream?,6 1/2,Twister Hat Dallas,,Y,606625cf-e542-48e6-84ac-f94117c99508,Twister Hat Dallas (A-MFW-T71010277-6.5-TAN-6-1/2) [A-MFW-T71010277-6.5-TAN-6-1/
4207,A-MFW-T71010277-7.25-CRE-7-1/4,a3542a08-8d8d-4283-9006-4955025072f7,Y,T71010277-7.25,T71010277-7.25,,M&F,M&F Western Products,Hats - Wool,701340424951,84.95,,Cream? Tan?,7 1/4,Twister Hat Dallas,,Y,5dfa98e2-7e5f-4737-bff5-2ee6b1609900,Twister Hat Dallas (A-MFW-T71010277-7.25-CRE-7-1/4) [A-MFW-T71010277-7.25-CRE-7-
4209,A-MFW-T71010277-7.5-CRE-7-1/2,421a9194-1402-49d9-9591-58f6793de2cc,Y,T71010277-7.5,T71010277-7.5,,M&F,M&F Western Products,Hats - Wool,701340424975,84.95,,Cream? Tan?,7 1/2,Twister Hat Dallas,,Y,69b2d9cd-542b-4234-ab63-144f22cac58d,Twister Hat Dallas (A-MFW-T71010277-7.5-CRE-7-1/2) [A-MFW-T71010277-7.5-CRE-7-1/
4210,A-MFW-T71010277-7.625-CRE-7-5/8,bb70f816-9a00-4366-9b27-c78d04bc8e82,Y,T71010277-7.625,T71010277-7.625,,M&F,M&F Western Products,Hats - Wool,701340424982,84.95,,Cream? Tan?,7 5/8,Twister Hat Dallas,,Y,027a7b98-6a7a-4fad-9a9e-bdfa94261305,Twister Hat Dallas (A-MFW-T71010277-7.625-CRE-7-5/8) [A-MFW-T71010277-7.625-CRE-
4219,M-MIN-MB58135010-TEA-T-L,861a59cb-744a-4942-9891-f3ca4f302173,Y,MB58135010 TEA,MB58135010,TEA,Cinch,Miller International,Apparel - Swim Trunks,192584631975,59.95,,Teal w/ Surfing Cows,L,Cinch Shirt,,Y,9f94f444-c36b-42df-88b4-b025fadc4beb,Cinch Shirt (M-MIN-MB58135010-TEA-T-L) [M-MIN-MB58135010-TEA-T-L]
4220,M-MIN-MB58135010-TEA-T-XL,9a288747-6d41-497d-a0e2-ebe6255a2013,Y,MB58135010 TEA,MB58135010,TEA,Cinch,Miller International,Swim Trunks,192584631982,59.95,,Teal w/ Surfing Cows,XL,Cinch Shirt,,Y,68f6facd-b481-4d18-b3b4-884defecae14,Cinch Shirt (M-MIN-MB58135010-TEA-T-XL) [M-MIN-MB58135010-TEA-T-XL]
4221,M-MIN-MB58135010-TEA-T-M,2ee06de9-224a-4e3b-9ea8-5c087afb4efd,Y,MB58135010 TEA,MB58135010,TEA,Cinch,Miller International,Swim Trunks,192584631968,59.95,,Teal w/ Surfing Cows,M,Cinch Shirt,,Y,3e796902-cbcb-4e95-922b-4ba30b80c562,Cinch Shirt (M-MIN-MB58135010-TEA-T-M) [M-MIN-MB58135010-TEA-T-M]
4223,A-MFW-T71010149-6.875-BEI-6-7/8,5f2b8ce9-16b7-4bb3-a6d1-aa83d2c3fd86,Y,T71010149-6.875,T71010149-6.875,,M&F,M&F Western Products,Hats - Wool,701340788756,84.95,,Beige?,6 7/8,Twister Hat Dallas,,Y,536e1a64-89d8-4ff2-84b7-358ddd04b353,Twister Hat Dallas (A-MFW-T71010149-6.875-BEI-6-7/8) [A-MFW-T71010149-6.875-BEI-
